week,vendor,snap_total,dufb_total,wdfm_total,reported_sales
9_3_2025,ZZ's Cookies,0,0,10,55
9_6_2025,Ary Land & Cattle,0,0,0,410
9_6_2025,ATX Jerky,6,0,8,824
9_6_2025,Bird Song Lavender,0,0,0,409
9_6_2025,Bud's Lemonade,0,0,10,197
9_6_2025,Brazos Valley Cheese,0,0,0,1500
9_6_2025,Broken Grain Baking Co.,45,0,0,2100
9_6_2025,Cha Community,0,0,10,660
9_6_2025,Chapultepec Farm,0,0,0,555
9_6_2025,Chef Flaco's Salsa,0,0,0,800
9_6_2025,Copperhead Creek Jewelry,0,0,0,110
9_6_2025,Don't Eat Beads,0,0,0,212
9_6_2025,Dresden Specialty Meats,0,0,0,1100
9_6_2025,Foundations Farm,10,0,0,294
9_6_2025,Fruits of Life,0,0,0,248
9_6_2025,Hay Ewe Ranch LLC,0,8,0,216
9_6_2025,Hutto Soap & Candle Co,0,0,0,434
9_6_2025,Katharos Baking Co,0,0,0,1300
9_6_2025,Kurbside Coffee,0,0,0,419
9_6_2025,La Frescura,0,0,0,400
9_6_2025,L'Atelier Fromager,8,0,0,343
9_6_2025,Le's Kitchen,0,0,10,452
9_6_2025,Le MONADE,0,0,0,289
9_6_2025,Little Threads by Emily,0,0,0,427
9_6_2025,Luna Clean Food Cafe,20,0,0,600
9_6_2025,Macabre Maven,5,0,0,195
9_6_2025,Mike's Makes,0,0,10,751
9_6_2025,the New Plate,0,0,0,462
9_6_2025,No Label Mushrooms,30,0,0,1120
9_6_2025,Norma's Florals,0,0,0,361
9_6_2025,Ohana Freeze Dried Market,0,0,0,410
9_6_2025,Passion Gardens,0,0,0,150
9_6_2025,Peach is Good,23,52,25,2140
9_6_2025,Purpose,0,0,0,641
9_6_2025,Quesadilla Factory,0,0,0,1400
9_6_2025,Remedy Design Shop,0,0,0,800
9_6_2025,Rocky Gutter Homestead,0,0,25,680
9_6_2025,Round Rock Honey,0,0,0,300
9_6_2025,Shar's Plants & Jewelry,0,0,0,228
9_6_2025,Sison Tacos,0,0,0,600
9_6_2025,Small House Sourdough,0,0,10,354
9_6_2025,Southern Sisters Soaps,0,0,0,475
9_6_2025,Teresita's Birria,0,0,0,515
9_6_2025,TLC Farms,0,0,0,770
9_6_2025,Tres Manos Coffee,0,0,14,560
9_6_2025,Valley Mills Vineyards,0,0,0,360
9_6_2025,Violette Bakery,5,0,0,665
9_6_2025,Whitestone Pastures,0,0,10,420
9_6_2025,Yallatizers,0,0,0,1500
10_11_2025,Alba's Pupusas,0,0,265,465
10_11_2025,Alili Bold Accessories,0,0,0,425
10_11_2025,Armstrong's Bayou Cafe,0,0,0,392
10_11_2025,Ary Land & Cattle,0,0,0,300
10_11_2025,ATX Jerky,16,0,0,1820
10_11_2025,Audrey's Pawstries,0,0,0,0
10_11_2025,Bird Song Lavender,0,0,0,480
10_11_2025,Bonnet Farm,1,75,10,900
10_11_2025,Bud's Lemonade,0,0,10,850
10_11_2025,Brazos Valley Cheese,0,0,0,1900
10_11_2025,Broken Grain Baking Co.,26,0,0,2300
10_11_2025,C323 Woodworking,0,0,10,400
10_11_2025,Cha Community,0,0,10,960
10_11_2025,Chapultepec Farm,0,0,0,345
10_11_2025,Chef Flaco's Salsa,10,0,0,800
10_11_2025,Copperhead Creek Jewelry,0,0,0,315
10_11_2025,Don't Eat Beads,0,0,0,237
10_11_2025,Dresden Specialty Meats,0,0,0,800
10_11_2025,Foundations Farm,0,0,0,331
10_11_2025,Fruits of Life,0,0,0,291
10_11_2025,Handmade Waco,0,0,10,513
10_11_2025,Hay Ewe Ranch LLC,0,0,0,115
10_11_2025,Heritage Coffee,0,0,0,807
10_11_2025,Heritage Food Crafters,0,0,0,648
10_11_2025,Honeymoon Farm,7,3,0,438
10_11_2025,Hutto Soap & Candle Co,0,0,0,696
10_11_2025,Iron Bridge Coffee,0,0,5,778
10_11_2025,Kalbas Farms,0,18,0,723
10_11_2025,Knots with Sofia,0,0,0,160
10_11_2025,Kurbside Coffee,0,0,15,489
10_11_2025,La Frescura,0,0,15,300
10_11_2025,L'Atelier Fromager,5,0,0,363
10_11_2025,Le's Kitchen,0,0,0,376
10_11_2025,Le MONADE,0,0,0,428
10_11_2025,Lightsey Farms,2,28,15,1020
10_11_2025,Luna Clean Food Cafe,25,0,0,958
10_11_2025,Mama D's Pickles and Jams,28,0,169,300
10_11_2025,Mike's Makes,0,0,10,635
10_11_2025,Muchos Tacos,0,0,10,1832
10_11_2025,the New Plate,0,0,0,345
10_11_2025,No Label Mushrooms,1,15,7,900
10_11_2025,Norma's Florals,0,0,0,241
10_11_2025,Ohana Freeze Dried Market,18,0,0,517
10_11_2025,Passion Gardens,0,0,0,150
10_11_2025,Purpose,0,0,0,526
10_11_2025,Quesadilla Factory,0,0,10,1100
10_11_2025,Rancho Martinez Kitchen,0,0,0,764
10_11_2025,Remedy Design Shop,0,0,0,1020
10_11_2025,Rocky Gutter Homestead,0,0,0,890
10_11_2025,Round Rock Honey,0,0,0,150
10_11_2025,Shar's Plants & Jewelry,0,0,0,293
10_11_2025,Sison Tacos,0,0,15,800
10_11_2025,Southern Sisters Soaps,0,0,0,680
10_11_2025,Sweet & Sourdough,0,0,0,0
10_11_2025,Symphony Candle Co.,0,0,0,350
10_11_2025,TLC Farms,0,0,0,925
10_11_2025,Tres Manos Coffee,0,0,13,546
10_11_2025,TruJamaica,0,0,5,347
10_11_2025,Valley Mills Vineyards,0,0,0,556
10_11_2025,Violette Bakery,15,0,0,450
10_11_2025,Yallatizers,0,0,0,1600
10_11_2025,Yield Here Farms,0,0,0,100
10_18_2025,Around the World Bakery,0,0,10,355
10_18_2025,Armstrong's Bayou Cafe,0,0,15,457
10_18_2025,Ary Land & Cattle,0,0,0,400
10_18_2025,ATX Jerky,0,0,0,1101
10_18_2025,Audrey's Pawstries,0,0,0,125
10_18_2025,Bird Song Lavender,0,0,0,390
10_18_2025,Bonnet Farm,10,0,7,700
10_18_2025,Bud's Lemonade,0,0,35,962
10_18_2025,Brazos Valley Cheese,0,0,0,1300
10_18_2025,Broken Grain Baking Co.,6,0,19,2300
10_18_2025,C323 Woodworking,0,0,0,400
10_18_2025,Cha Community,0,0,0,1342
10_18_2025,Chapultepec Farm,0,0,0,447
10_18_2025,Chef Flaco's Salsa,0,0,0,700
10_18_2025,Churros la Catrina,0,0,10,1000
10_18_2025,Clay by Denae,0,0,0,423
10_18_2025,Designs with Jamie,0,0,0,712
10_18_2025,Don't Eat Beads,0,0,0,101
10_18_2025,Dresden Specialty Meats,0,0,0,850
10_18_2025,Elisa Morse,0,0,0,147
10_18_2025,Foundations Farm,0,0,0,225
10_18_2025,Fruits of Life,0,0,0,526
10_18_2025,Handmade Waco,0,0,0,460
10_18_2025,Hay Ewe Ranch LLC,0,0,10,164
10_18_2025,Heritage Coffee,0,0,17,1134
10_18_2025,Heritage Food Crafters,0,0,0,750
10_18_2025,Honeymoon Farm,0,6,0,320
10_18_2025,Hutto Soap & Candle Co,0,0,0,358
10_18_2025,Iron Bridge Coffee,0,0,0,444
10_18_2025,Kalbas Farms,0,12,5,723
10_18_2025,Katharos Baking Co,4,0,0,1050
10_18_2025,La Frescura,0,0,10,400
10_18_2025,L'Atelier Fromager,0,0,0,530
10_18_2025,Le MONADE,0,0,0,419
10_18_2025,Lightsey Farms,14,0,12,1125
10_18_2025,Little Threads by Emily,0,0,0,612
10_18_2025,Luna Clean Food Cafe,0,0,0,792
10_18_2025,Mama D's Pickles and Jams,7,0,233,350
10_18_2025,Mike's Makes,0,0,0,820
10_18_2025,Muchos Tacos,0,0,0,2202
10_18_2025,Newton's Luxe Pantry,0,0,0,0
10_18_2025,No Label Mushrooms,0,0,0,460
10_18_2025,Norma's Florals,0,0,0,325
10_18_2025,Ohana Freeze Dried Market,0,0,0,344
10_18_2025,Passion Gardens,0,0,0,150
10_18_2025,Pink Cheeks Studio,0,0,0,280
10_18_2025,Purpose,0,0,0,310
10_18_2025,Quesadilla Factory,0,0,0,1473
10_18_2025,Rancho Martinez Kitchen,0,0,0,600
10_18_2025,Remedy Design Shop,0,0,0,450
10_18_2025,Rocky Gutter Homestead,9,0,0,650
10_18_2025,Round Rock Honey,0,0,0,300
10_18_2025,Shar's Plants & Jewelry,0,0,0,125
10_18_2025,Sison Tacos,0,0,10,800
10_18_2025,Southern Sisters Soaps,0,0,0,744
10_18_2025,The Spoonery,0,0,0,585
10_18_2025,Sweet & Sourdough,34,0,0,419
10_18_2025,Symphony Candle Co.,0,0,0,340
10_18_2025,Tasty Amy's,0,0,0,799
10_18_2025,TruJamaica,0,0,0,321
10_18_2025,Urban Reap,0,29,15,417
10_18_2025,Valley Mills Vineyards,0,0,0,468
10_18_2025,Whiskey Hill Turnings,0,0,0,746
10_18_2025,Yallatizers,8,0,25,1200
10_18_2025,Yield Here Farms,0,0,0,68
10_1_2025,Armstrong's Bayou Cafe,0,0,0,888
10_1_2025,Ary Land & Cattle,0,0,0,80
10_1_2025,Barking Mutt Bakery,0,0,0,40
10_1_2025,Bud's Lemonade,0,0,0,435
10_1_2025,Cha Community,0,0,0,505
10_1_2025,Churros la Catrina,18,0,0,400
10_1_2025,Copperhead Creek Jewelry,0,0,0,405
10_1_2025,Don't Eat Beads,0,0,0,104
10_1_2025,Dresden Specialty Meats,0,0,0,285
10_1_2025,Gen8tikz,0,0,0,171
10_1_2025,Honeymoon Farm,0,0,0,133
10_1_2025,La Frescura,0,0,0,225
10_1_2025,L'Atelier Fromager,0,0,0,120
10_1_2025,Le's Kitchen,0,0,10,800
10_1_2025,Lorenny Bakes,4,0,0,126
10_1_2025,Luna Clean Food Cafe,8,0,0,334
10_1_2025,Mike's Makes,15,0,0,160
10_1_2025,Purpose,0,0,0,46
10_1_2025,Rocky Gutter Homestead,0,0,0,140
10_1_2025,Shar's Plants & Jewelry,0,0,0,100
10_1_2025,Small House Sourdough,0,0,0,267
10_25_2025,Alba's Pupusas,0,0,395,815
10_25_2025,Around the World Bakery,0,0,0,593
10_25_2025,Ary Land & Cattle,6,0,0,380
10_25_2025,ATX Jerky,17,0,0,928
10_25_2025,Audrey's Pawstries,0,0,0,250
10_25_2025,Bird Song Lavender,0,0,0,571
10_25_2025,Bonnet Farm,10,21,5,950
10_25_2025,Bud's Lemonade,0,0,0,323
10_25_2025,Brazos Valley Cheese,0,0,0,1265
10_25_2025,Broken Grain Baking Co.,24,0,0,1700
10_25_2025,Cha Community,0,0,10,1350
10_25_2025,Chef Flaco's Salsa,0,0,0,600
10_25_2025,Clay by Denae,0,0,0,1035
10_25_2025,Dresden Specialty Meats,0,0,0,1050
10_25_2025,Foundations Farm,6,0,0,298
10_25_2025,Fruits of Life,0,0,0,331
10_25_2025,Handmade Waco,0,0,0,333
10_25_2025,Hay Ewe Ranch LLC,0,8,0,392
10_25_2025,Heritage Coffee,0,0,0,772
10_25_2025,Honeymoon Farm,9,4,10,380
10_25_2025,Hutto Soap & Candle Co,0,0,0,705
10_25_2025,Kalbas Farms,2,5,0,800
10_25_2025,Katharos Baking Co,5,0,0,900
10_25_2025,Kurbside Coffee,0,0,0,550
10_25_2025,L'Atelier Fromager,0,0,0,524
10_25_2025,Lightsey Farms,1,32,10,1200
10_25_2025,Mike's Makes,0,0,0,875
10_25_2025,the New Plate,0,0,0,327
10_25_2025,No Label Mushrooms,9,20,0,900
10_25_2025,Purpose,0,0,0,930
10_25_2025,Remedy Design Shop,0,0,0,800
10_25_2025,Rocky Gutter Homestead,18,0,0,975
10_25_2025,Shar's Plants & Jewelry,0,0,0,175
10_25_2025,Symphony Candle Co.,0,0,0,410
10_25_2025,Valley Mills Vineyards,0,0,0,228
10_25_2025,Whitestone Pastures,0,0,0,510
10_25_2025,Yallatizers,9,0,5,1400
10_25_2025,Yield Here Farms,0,8,0,124
10_4_2025,Alili Bold Accessories,0,0,0,235
10_4_2025,Armstrong's Bayou Cafe,0,0,30,379
10_4_2025,Ary Land & Cattle,0,0,0,525
10_4_2025,ATX Jerky,0,0,0,1338
10_4_2025,Audrey's Pawstries,0,0,0,200
10_4_2025,Bud's Lemonade,0,0,10,856
10_4_2025,Brazos Valley Cheese,0,0,0,1533
10_4_2025,Broken Grain Baking Co.,0,0,0,2100
10_4_2025,C323 Woodworking,0,0,0,400
10_4_2025,Cha Community,0,0,0,920
10_4_2025,Chapultepec Farm,0,0,0,465
10_4_2025,Chef Flaco's Salsa,10,0,0,800
10_4_2025,Churros la Catrina,5,0,0,1350
10_4_2025,Clay by Denae,0,0,0,1000
10_4_2025,Copperhead Creek Jewelry,0,0,0,350
10_4_2025,Don't Eat Beads,0,0,0,460
10_4_2025,Dresden Specialty Meats,0,0,0,850
10_4_2025,Foundations Farm,0,0,0,179
10_4_2025,Fruits of Life,0,0,0,641
10_4_2025,Hay Ewe Ranch LLC,0,2,0,91
10_4_2025,Heritage Coffee,0,0,0,703
10_4_2025,Heritage Food Crafters,0,0,0,952
10_4_2025,Hutto Soap & Candle Co,0,0,0,197
10_4_2025,Kalbas Farms,0,7,10,632
10_4_2025,Katharos Baking Co,6,0,5,1200
10_4_2025,Knots with Sofia,0,0,0,94
10_4_2025,Kurbside Coffee,0,0,0,500
10_4_2025,La Frescura,0,0,10,450
10_4_2025,L'Atelier Fromager,0,0,0,555
10_4_2025,Le MONADE,0,0,0,325
10_4_2025,Lightsey Farms,0,42,0,980
10_4_2025,Little Threads by Emily,0,0,0,320
10_4_2025,Luna Clean Food Cafe,0,0,0,822
10_4_2025,Macabre Maven,0,0,0,159
10_4_2025,Mama D's Pickles and Jams,0,0,189,300
10_4_2025,Mike's Makes,0,0,0,505
10_4_2025,Muchos Tacos,0,0,10,2149
10_4_2025,the New Plate,0,0,0,419
10_4_2025,No Label Mushrooms,0,20,0,800
10_4_2025,Passion Gardens,1,27,0,200
10_4_2025,Purpose,0,0,0,628
10_4_2025,Quesadilla Factory,0,0,0,1640
10_4_2025,Remedy Design Shop,0,0,0,490
10_4_2025,Rocky Gutter Homestead,4,0,0,925
10_4_2025,Round Rock Honey,0,0,0,120
10_4_2025,Shar's Plants & Jewelry,0,0,0,290
10_4_2025,Sison Tacos,0,0,30,750
10_4_2025,Southern Sisters Soaps,0,0,0,400
10_4_2025,Super Blooms Flower Farm,0,0,0,475
10_4_2025,Sweet & Sourdough,0,0,0,458
10_4_2025,Symphony Candle Co.,0,0,0,200
10_4_2025,Tasty Amy's,10,0,0,538
10_4_2025,TLC Farms,0,0,0,560
10_4_2025,Tres Manos Coffee,0,0,0,560
10_4_2025,TruJamaica,0,0,15,359
10_4_2025,Valley Mills Vineyards,0,0,0,480
10_4_2025,Violette Bakery,10,0,10,595
10_4_2025,Yallatizers,0,0,0,1800
10_4_2025,Yield Here Farms,0,12,0,249
11_15_2025,Alili Bold Accessories,0,0,0,300
11_15_2025,Around the World Bakery,12,0,0,458
11_15_2025,Ary Land & Cattle,8,0,0,440
11_15_2025,ATX Jerky,28,0,10,1910
11_15_2025,Audrey's Pawstries,0,0,0,350
11_15_2025,Bonnet Farm,4,0,0,950
11_15_2025,Bud's Lemonade,0,0,5,697
11_15_2025,Brazos Valley Cheese,0,0,0,1684
11_15_2025,Broken Grain Baking Co.,4,7,0,2100
11_15_2025,C323 Woodworking,0,0,10,700
11_15_2025,Cha Community,0,0,25,632
11_15_2025,Chapultepec Farm,8,0,0,441
11_15_2025,Chef Flaco's Salsa,10,0,10,900
11_15_2025,Churros la Catrina,0,5,0,1000
11_15_2025,Copperhead Creek Jewelry,0,0,0,845
11_15_2025,Don't Eat Beads,0,0,0,240
11_15_2025,Dresden Specialty Meats,38,0,0,800
11_15_2025,Foundations Farm,0,0,0,836
11_15_2025,Fruits of Life,0,0,0,696
11_15_2025,Handmade Waco,0,0,0,530
11_15_2025,Hay Ewe Ranch LLC,14,0,0,118
11_15_2025,Heritage Coffee,0,0,0,825
11_15_2025,Heritage Food Crafters,7,0,0,1150
11_15_2025,Home Fries Cafe,0,0,0,770
11_15_2025,Honeymoon Farm,6,0,0,378
11_15_2025,Hutto Soap & Candle Co,0,0,0,386
11_15_2025,Iron Bridge Coffee,12,0,0,763
11_15_2025,JB Wood Crafts,0,0,0,500
11_15_2025,Kalbas Farms,15,5,0,671
11_15_2025,Katharos Baking Co,4,0,0,1400
11_15_2025,Kurbside Coffee,0,0,0,400
11_15_2025,La Frescura,0,0,10,450
11_15_2025,L'Atelier Fromager,0,0,0,668
11_15_2025,Le's Kitchen,0,0,0,725
11_15_2025,Luna Clean Food Cafe,51,0,0,915
11_15_2025,Macabre Maven,0,0,0,244
11_15_2025,Mama D's Pickles and Jams,18,0,338,500
11_15_2025,Mike's Makes,0,0,0,560
11_15_2025,Muchos Tacos,0,0,0,2496
11_15_2025,No Label Mushrooms,32,0,0,1200
11_15_2025,Norma's Florals,0,0,0,214
11_15_2025,Ohana Freeze Dried Market,0,0,0,628
11_15_2025,Peach is Good,15,0,0,1490
11_15_2025,Pink Cheeks Studio,0,0,0,206
11_15_2025,Purpose,0,0,0,986
11_15_2025,Quesadilla Factory,0,0,15,1425
11_15_2025,Rancho Martinez Kitchen,17,0,20,850
11_15_2025,Rocky Gutter Homestead,0,0,10,1085
11_15_2025,Round Rock Honey,48,0,0,425
11_15_2025,Shar's Plants & Jewelry,0,0,10,205
11_15_2025,Sison Tacos,0,0,10,600
11_15_2025,Southern Sisters Soaps,0,0,0,370
11_15_2025,The Spoonery,0,0,0,375
11_15_2025,Sweet & Sourdough,6,0,0,440
11_15_2025,Symphony Candle Co.,0,0,0,430
11_15_2025,TLC Farms,0,0,10,1200
11_15_2025,Tres Manos Coffee,0,10,0,436
11_15_2025,Valley Mills Vineyards,0,0,0,612
11_15_2025,Violette Bakery,0,0,0,500
11_15_2025,Whiskey Hill Turnings,0,0,0,637
11_15_2025,Yallatizers,0,0,0,600
11_15_2025,Yield Here Farms,0,0,0,160
11_15_2025,Zandartistry,0,0,0,400
11_1_2025,Alba's Pupusas,0,0,135,535
11_1_2025,Alili Bold Accessories,0,0,0,125
11_1_2025,Ary Land & Cattle,0,0,0,390
11_1_2025,ATX Jerky,0,0,0,1039
11_1_2025,Audrey's Pawstries,0,0,0,120
11_1_2025,Bonnet Farm,0,4,30,750
11_1_2025,Bud's Lemonade,0,0,0,154
11_1_2025,Brazos Valley Cheese,0,0,0,1810
11_1_2025,Broken Grain Baking Co.,9,0,0,1300
11_1_2025,C323 Woodworking,0,0,0,500
11_1_2025,Cha Community,0,0,0,482
11_1_2025,Chapultepec Farm,0,0,0,672.95
11_1_2025,Chef Flaco's Salsa,0,0,0,800
11_1_2025,Clay by Denae,0,0,0,707.46
11_1_2025,Copperhead Creek Jewelry,0,0,0,390
11_1_2025,Don't Eat Beads,0,0,0,150
11_1_2025,Dresden Specialty Meats,0,0,0,975
11_1_2025,Foundations Farm,0,0,0,340
11_1_2025,Fruits of Life,0,0,0,360
11_1_2025,Hay Ewe Ranch LLC,0,0,0,860
11_1_2025,Heritage Coffee,0,0,0,854.45
11_1_2025,Heritage Food Crafters,0,0,0,715
11_1_2025,Home Fries Cafe,0,0,0,520
11_1_2025,Honeymoon Farm,0,0,0,366
11_1_2025,Hutto Soap & Candle Co,0,0,0,180
11_1_2025,Iron Bridge Coffee,0,0,10,504
11_1_2025,Kalbas Farms,0,0,0,675
11_1_2025,Katharos Baking Co,0,0,0,1200
11_1_2025,Kurbside Coffee,0,0,0,383
11_1_2025,La Frescura,0,0,0,325
11_1_2025,L'Atelier Fromager,0,0,0,579
11_1_2025,Le MONADE,0,0,0,265
11_1_2025,Lightsey Farms,0,6,0,900
11_1_2025,Luna Clean Food Cafe,0,0,0,246
11_1_2025,Mama D's Pickles and Jams,0,0,154,300
11_1_2025,Mike's Makes,0,0,10,675
11_1_2025,Muchos Tacos,0,0,0,1396
11_1_2025,No Label Mushrooms,0,0,0,500
11_1_2025,Norma's Florals,0,0,0,294.67
11_1_2025,Ohana Freeze Dried Market,0,0,0,547.39
11_1_2025,Passion Gardens,6,17,10,100
11_1_2025,Purpose,0,0,0,497
11_1_2025,Quesadilla Factory,0,0,25,785
11_1_2025,Remedy Design Shop,0,0,0,0
11_1_2025,Rocky Gutter Homestead,0,0,0,890
11_1_2025,Round Rock Honey,0,0,0,300
11_1_2025,Shar's Plants & Jewelry,0,0,0,165
11_1_2025,Southern Sisters Soaps,0,0,0,789
11_1_2025,Symphony Candle Co.,0,0,0,260
11_1_2025,TLC Farms,0,0,0,400
11_1_2025,TruJamaica,0,0,0,175
11_1_2025,Urban Reap,0,0,0,274.5
11_1_2025,Valley Mills Vineyards,0,0,0,537.94
11_1_2025,Yallatizers,0,0,0,1400
11_1_2025,Yield Here Farms,0,0,0,156
11_22_2025,Alili Bold Accessories,0,0,0,95
11_22_2025,Around the World Bakery,21,0,0,470
11_22_2025,Ary Land & Cattle,0,0,20,390
11_22_2025,ATX Jerky,12,0,0,1729
11_22_2025,Audrey's Pawstries,0,0,0,200
11_22_2025,Barking Mutt Bakery,0,0,0,217.34
11_22_2025,Bonnet Farm,17,77,20,1150
11_22_2025,Bud's Lemonade,0,0,10,547
11_22_2025,Brazos Valley Cheese,0,0,0,2050
11_22_2025,Broken Grain Baking Co.,40,0,0,2100
11_22_2025,C323 Woodworking,0,0,0,600
11_22_2025,Cha Community,0,0,0,850
11_22_2025,Chapultepec Farm,0,0,0,575
11_22_2025,Chef Flaco's Salsa,27,0,0,1000
11_22_2025,Churros la Catrina,12,0,5,900
11_22_2025,Clay by Denae,0,0,0,1578
11_22_2025,Don't Eat Beads,0,0,0,330
11_22_2025,Dresden Specialty Meats,0,0,0,1050
11_22_2025,Elisa Morse,0,0,0,630
11_22_2025,Foundations Farm,0,0,20,374
11_22_2025,Fruits of Life,0,0,0,358
11_22_2025,Handmade Waco,0,0,20,503
11_22_2025,Hay Ewe Ranch LLC,0,0,0,133
11_22_2025,Heritage Coffee,0,0,10,1063
11_22_2025,Heritage Food Crafters,0,0,0,885
11_22_2025,Home Fries Cafe,0,0,0,794
11_22_2025,Honeymoon Farm,3,1,20,422
11_22_2025,Hutto Soap & Candle Co,0,0,0,432
11_22_2025,Kalbas Farms,7,25,0,700
11_22_2025,Katharos Baking Co,10,0,0,1400
11_22_2025,Kurbside Coffee,0,0,0,494
11_22_2025,La Frescura,0,0,0,0
11_22_2025,L'Atelier Fromager,10,0,0,846
11_22_2025,Le's Kitchen,0,0,0,504
11_22_2025,Lula Mae's Cajun Cuisine,0,0,10,390
11_22_2025,Luna Clean Food Cafe,5,0,0,861
11_22_2025,Mike's Makes,0,0,0,650
11_22_2025,Muchos Tacos,0,0,0,2867
11_22_2025,the New Plate,26,0,0,600
11_22_2025,No Label Mushrooms,63,34,0,900
11_22_2025,Norma's Florals,0,0,0,312
11_22_2025,Ohana Freeze Dried Market,0,0,10,641
11_22_2025,Passion Gardens,15,5,10,200
11_22_2025,Peach is Good,42,33,0,1129
11_22_2025,Pink Cheeks Studio,0,0,0,588
11_22_2025,Purpose,0,0,0,909
11_22_2025,Quesadilla Factory,0,0,25,1435
11_22_2025,Rancho Martinez Kitchen,0,0,0,850
11_22_2025,Remedy Design Shop,0,0,0,650
11_22_2025,Rocky Gutter Homestead,8,0,25,1270
11_22_2025,Round Rock Honey,0,0,20,476
11_22_2025,Shar's Plants & Jewelry,0,0,0,268
11_22_2025,Sison Tacos,0,0,20,200
11_22_2025,Southern Sisters Soaps,0,0,0,512
11_22_2025,The Spoonery,0,0,0,465
11_22_2025,Sweet & Sourdough,0,0,0,447
11_22_2025,Symphony Candle Co.,0,0,0,625
11_22_2025,Tasty Amy's,10,0,0,638
11_22_2025,TLC Farms,0,0,0,900
11_22_2025,TruJamaica,0,0,5,366
11_22_2025,Urban Reap,0,0,0,390
11_22_2025,Valley Mills Vineyards,0,0,0,264
11_22_2025,Waco Downtown Farmers Market,0,0,0,462
11_22_2025,Whitestone Pastures,0,0,0,360
11_22_2025,Yallatizers,0,0,0,1400
11_22_2025,Yield Here Farms,0,8,0,164
11_22_2025,Zandartistry,0,0,0,280
11_29_2025,Alili Bold Accessories,0,0,0,240
11_29_2025,Around the World Bakery,29,0,5,624
11_29_2025,Ary Land & Cattle,0,0,0,410
11_29_2025,ATX Jerky,11,0,0,1242
11_29_2025,Audrey's Pawstries,0,0,10,95
11_29_2025,Bonnet Farm,0,25,24,450
11_29_2025,Bridge Troll Customs,0,0,0,80
11_29_2025,C323 Woodworking,0,0,5,700
11_29_2025,Cha Community,0,0,25,630
11_29_2025,Chef Flaco's Salsa,9,0,0,900
11_29_2025,Churros la Catrina,0,0,0,600
11_29_2025,Clay by Denae,0,0,0,789
11_29_2025,Copperhead Creek Jewelry,0,0,0,159
11_29_2025,Don't Eat Beads,0,0,0,228
11_29_2025,Dresden Specialty Meats,0,0,0,405
11_29_2025,Handmade Waco,0,0,0,330
11_29_2025,Hay Ewe Ranch LLC,0,0,0,72
11_29_2025,Heritage Food Crafters,0,0,0,960
11_29_2025,Home Fries Cafe,0,0,15,530
11_29_2025,Hutto Soap & Candle Co,0,0,0,348
11_29_2025,Iron Bridge Coffee,0,0,0,736
11_29_2025,Katharos Baking Co,5,0,15,900
11_29_2025,Kurbside Coffee,0,0,0,535
11_29_2025,Le's Kitchen,0,0,15,400
11_29_2025,Little Threads by Emily,0,0,0,535
11_29_2025,Mike's Makes,5,0,5,620
11_29_2025,No Label Mushrooms,0,0,0,700
11_29_2025,Ohana Freeze Dried Market,19,0,10,426
11_29_2025,Quesadilla Factory,0,0,0,1507
11_29_2025,Remedy Design Shop,0,0,0,375
11_29_2025,Round Rock Honey,4,0,0,300
11_29_2025,Shar's Plants & Jewelry,0,0,0,180
11_29_2025,Symphony Candle Co.,0,0,0,500
11_29_2025,TLC Farms,0,0,0,1260
11_29_2025,Tres Manos Coffee,0,0,20,425
11_29_2025,TruJamaica,0,0,0,203
11_29_2025,Urban Reap,0,25,0,233
11_29_2025,Valley Mills Vineyards,0,0,0,540
11_29_2025,Yallatizers,15,0,0,1000
11_29_2025,Yield Here Farms,0,31,0,104
11_8_2025,Alba's Pupusas,0,0,156,556
11_8_2025,Alili Bold Accessories,0,0,0,210
11_8_2025,Ary Land & Cattle,2,0,0,270
11_8_2025,ATX Jerky,0,0,10,1564
11_8_2025,Audrey's Pawstries,0,0,0,300
11_8_2025,Bonnet Farm,0,17,0,900
11_8_2025,Bud's Lemonade,0,0,0,932
11_8_2025,Brazos Valley Cheese,0,0,0,1561
11_8_2025,Broken Grain Baking Co.,0,0,0,2400
11_8_2025,Cha Community,0,0,15,964
11_8_2025,Chapultepec Farm,52,0,20,1130
11_8_2025,Chef Flaco's Salsa,0,0,0,1000
11_8_2025,Churros la Catrina,0,0,0,1000
11_8_2025,Copperhead Creek Jewelry,0,0,0,120
11_8_2025,Designs with Jamie,0,0,0,950
11_8_2025,Don't Eat Beads,0,0,0,359
11_8_2025,Dresden Specialty Meats,8,0,0,525
11_8_2025,Foundations Farm,30,0,0,300
11_8_2025,Fruits of Life,0,0,0,326
11_8_2025,Handmade Waco,0,0,0,340
11_8_2025,Hay Ewe Ranch LLC,0,0,1,195
11_8_2025,Heritage Coffee,0,0,0,847
11_8_2025,Heritage Food Crafters,0,0,0,1300
11_8_2025,Home Fries Cafe,0,0,0,442
11_8_2025,Honeymoon Farm,15,4,13,497
11_8_2025,Hutto Soap & Candle Co,0,0,0,179
11_8_2025,Katharos Baking Co,0,0,10,1200
11_8_2025,Kurbside Coffee,0,0,0,650
11_8_2025,La Frescura,0,0,6,275
11_8_2025,L'Atelier Fromager,0,0,0,971
11_8_2025,Little Threads by Emily,0,0,0,620
11_8_2025,Luna Clean Food Cafe,0,0,0,1076
11_8_2025,Mama D's Pickles and Jams,7,0,267,500
11_8_2025,Mike's Makes,10,0,0,775
